ref,nztm_x,nztm_y,top_screen,aquifer_type,formation,alt_name,bore_depth,bottom_screen,database,site_location,screen_range,lithology,altitude,site_id,regional_council,report_source,region,water_level_bgl_m,elevation,no_ages,start_date,end_date,f_p1,f_p2,frac_1,mrt1,age_min,age_max,age_mean,age_std,age_median,org_ref
bore-0092,1482344.0,5276933.0,,nan,nan,nan,10.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,2.0,2.0,2.0,,2.0,92
bore-0104,1486424.0,5308665.0,,nan,nan,nan,20.4,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,4.0,4.0,4.0,,4.0,104
bore-0109,1482457.0,5311527.0,,nan,nan,nan,9.5,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,6.0,6.0,6.0,,6.0,109
114,1487439.0,5316136.0,,nan,nan,nan,10.24,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,114
bore-0116,1492352.0,5318672.0,,nan,nan,nan,33.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,116
bore-0127,1511904.0,5330588.0,,nan,nan,nan,50.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,2.0,2.0,2.0,,2.0,127
130,1507211.0,5340114.0,,nan,nan,nan,6.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,130
132,1504177.0,5339516.0,,nan,nan,nan,15.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,8.0,8.0,8.0,,8.0,132
bore-0143,1523333.0,5422642.0,,nan,nan,nan,10.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,7.0,7.0,7.0,,7.0,143
bore-0150,1530909.0,5431788.0,,nan,nan,nan,6.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,2.0,2.0,2.0,,2.0,150
bore-0203,1479420.0,5320505.0,,nan,nan,nan,15.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,203
207,1532622.0,5312168.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,0.2,0.2,0.2,,0.2,207
231,1506512.0,5347160.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,231
bore-0288,1481417.0,5311122.0,,nan,nan,nan,37.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,4.0,4.0,4.0,,4.0,288
292,1439560.0,5246443.0,,nan,nan,nan,8.5,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,292
378,1525893.0,5434050.0,,nan,nan,nan,3.79,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,378
440,1407606.0,5222610.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,440
446,1387065.0,5215440.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,2.5,2.5,2.5,,2.5,446
449,1366081.0,5197353.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,449
450,1373203.0,5196523.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,1.0,1.0,1.0,,1.0,450
472,1385319.0,5205291.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,472
bore-0487,1482786.0,5316122.0,,nan,nan,nan,5.5,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,2.0,2.0,2.0,,2.0,487
509,1534429.0,5318461.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,0.2,0.2,0.2,,0.2,509
519,1414583.0,5243193.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,5.0,5.0,5.0,,5.0,519
524,1386914.0,5208109.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,4.0,4.0,4.0,,4.0,524
569,1401112.0,5221478.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,4.0,4.0,4.0,,4.0,569
291a,1436947.0,5253002.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.5,3.5,3.5,,3.5,291A
gns1,1461297.0,5322253.0,,nan,nan,nan,0.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,1.5,1.5,1.5,,1.5,GNS1
gns2,1512545.0,5365671.0,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,GNS2
gns3,,,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,4.0,4.0,4.0,,4.0,GNS3
gns5,1451866.0,5278037.0,,nan,nan,nan,0.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,1.5,1.5,1.5,,1.5,GNS5
gns6,1535085.181,5329623.861,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,0.5,0.5,0.5,,0.5,GNS6
gns7,,,,nan,nan,nan,,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,140.0,140.0,140.0,,140.0,GNS7
gns8,1455200.0,5299084.0,,nan,nan,nan,26.0,,gns,nan,nan,nan,,nan,nan,GNS report SR2021-16,west_coast,,,1.0,,,,,,,3.0,3.0,3.0,,3.0,GNS8
tiwai aquifer bore #1,1248892.9,4829795.4,,nan,nan,nan,15.0,15.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,28.0,28.0,28.0,,28.0,Tiwai Aquifer Bore #1
tiwai aquifer bore #4,1253298.9,4829405.6,3.0,nan,nan,nan,15.0,15.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.33,,,,28.0,28.0,28.0,,28.0,Tiwai Aquifer Bore #4
tiwai aquifer bore #6,1254500.9,4829108.2,3.0,nan,nan,nan,15.0,15.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.33,,,,28.0,28.0,28.0,,28.0,Tiwai Aquifer Bore #6
f46_0184,1278797.0,4862676.5,,nan,nan,nan,,,es,Matthews,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.7,,,,4.0,4.0,4.0,,4.0,F46/0184
f46_0185,1274840.2,4858907.5,,nan,nan,nan,14.0,,es,Hall,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.7,,,,9.0,9.0,9.0,,9.0,F46/0185
e44_0040,1238465.8,4933282.7,49.5,nan,nan,nan,51.4,51.4,es,Hamilton,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,120.0,120.0,120.0,,120.0,E44/0040
e44_0200,1246004.6,4921701.5,,nan,nan,nan,26.5,,es,Paterson,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.33,,,,54.0,54.0,54.0,,54.0,E44/0200
e44_0225,1240091.3,4932386.9,37.0,nan,nan,nan,43.0,43.0,es,Southland Ostrich,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.7,,,,128.0,128.0,128.0,,128.0,E44/0225
e44_0228,1239786.8,4927879.6,,nan,nan,nan,,,es,Van Leewwen,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.7,,,,95.0,95.0,95.0,,95.0,E44/0228
e44_0173,1242478.4,4935713.8,,nan,nan,nan,6.0,,es,Kirker,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.5,,,,1.0,1.0,1.0,,1.0,E44/0173
f44_0039,1266678.4,4921235.1,,nan,nan,nan,35.0,,es,Johnson,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.575,,,,49.5,49.5,49.5,,49.5,F44/0039
e44_0045,1233503.8,4929588.1,,nan,nan,nan,29.09,,es,Murray Hills,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.72,,,,50.0,50.0,50.0,,50.0,E44/0045
e45_0330-3m,1226624.9,4887994.4,2.0,nan,nan,nan,3.0,3.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,1.0,1.0,1.0,,1.0,E45/0330-3m
e45_0769,1226624.9,4887994.4,5.0,nan,nan,nan,6.0,6.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,1.0,1.0,1.0,,1.0,E45/0330-6m
e45_0330-9m,1226624.9,4887994.4,8.0,nan,nan,nan,9.0,9.0,es,alternating ox/anox.,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,1.0,1.0,1.0,,1.0,E45/0330-9m
e45_0330-12m,1226624.9,4887994.4,11.0,nan,nan,nan,12.0,12.0,es,alternating ox/anox.,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,1.0,1.0,1.0,,1.0,E45/0330-12m
e45_0330-15m,1226624.9,4887994.4,14.0,,,,15.0,15.0,,,,,,,,,,,,1.0,,,0.33,,,,61.0,61.0,61.0,,61.0,
riverton water drinking water sec,1215879.7,4859883.6,111.4,nan,nan,nan,120.0,117.4,es,what is ES bore code?,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.7,,,,160.0,160.0,160.0,,160.0,Riverton Water (drinking water sec)
jacobstown drinking water sec,1286362.6,4888519.0,19.6,nan,nan,nan,23.0,23.7,es,what is ES bore code?,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.5,,,,2.0,2.0,2.0,,2.0,Jacobstown (drinking water sec)
coopers well drinking water sec,1285932.7,4890422.9,4.5,nan,nan,nan,9.0,9.0,es,what is ES bore code?,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.5,,,,3.0,3.0,3.0,,3.0,Coopers well (drinking water sec)
e44_0008,inf,inf,,nan,nan,nan,,,es,McKee,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.415,,,,8.0,8.0,8.0,,8.0,E44/0008
e44_0012,inf,inf,,nan,nan,nan,,,es,Stewart,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.57,,,,79.0,79.0,79.0,,79.0,E44/0012
e45_0012,inf,inf,,nan,nan,nan,,,es,Taylor,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.8,,,,113.0,113.0,113.0,,113.0,E45/0012
d43_0004,1201473.5,4943793.2,12.0,nan,nan,nan,13.0,13.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.6,,,,4.0,4.0,4.0,,4.0,D43/0004
d43_0049,1192802.3,4950000.7,12.0,nan,nan,nan,15.0,14.0,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.395,,,,3.0,3.0,3.0,,3.0,D43/0049
f43_0021,1261409.1,4952827.2,12.7,nan,nan,nan,13.7,13.7,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.32666666666666666,,,,9.0,9.0,9.0,,9.0,F43/0021
brightwater spring,1262922.9,4960401.7,,nan,nan,nan,,,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.5,,,,2.0,2.0,2.0,,2.0,Brightwater Spring
clear creek,1274596.9,4854280.6,,nan,nan,nan,,,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.31666666666666665,,,,6.0,6.0,6.0,,6.0,Clear Creek
e44_0198,1234799.4,4929652.2,3.5,nan,nan,nan,6.5,6.5,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.5,,,,1.5,1.5,1.5,,1.5,E44/0198
e45_0010,1223015.5,4888662.5,,nan,nan,nan,9.5,,es,20132142,nan,nan,96.0,nan,nan,nan,nan,-3.78,,1.0,,,0.325,,,,3.5,3.5,3.5,,3.5,E45/0010
f47_0258,1267351.7,4833658.8,,nan,nan,nan,6.0,,es,20132144,nan,nan,2.18,nan,nan,nan,nan,-2.59,,1.0,,,0.315,,,,2.0,2.0,2.0,,2.0,F47/0258
f47_0256,1260474.4,4834557.5,5.0,nan,nan,nan,6.0,6.0,es,20132145,nan,nan,4.86,nan,nan,nan,nan,-3.133,,1.0,,,,,,,25.0,25.0,25.0,,25.0,F47/0256
f47_0252,1260276.2,4846240.6,,nan,nan,nan,7.0,,es,20132146,nan,nan,27.74,nan,nan,nan,nan,-1.165,,1.0,,,0.8,,,,1.5,1.5,1.5,,1.5,F47/0252
f46_0693,1264281.2,4852150.8,,nan,nan,nan,12.5,,es,20132147,nan,nan,,nan,nan,nan,nan,-2.614,,1.0,,,0.52,,,,11.0,11.0,11.0,,11.0,F46/0693
e46_0093,1225511.6,4877668.6,6.0,,,,7.0,7.0,,,,,,,,,,-3.22,,1.0,,,0.485,,,,5.0,5.0,5.0,,5.0,
f45_0167,1272256.4,4903815.2,,,,,4.30000019073486,,,,,,,,,,,-2.412,,1.0,,,0.505,,,,7.0,7.0,7.0,,7.0,
e45_0034,1239003.0,4886809.5,,nan,nan,nan,17.0,,es,20132155,nan,nan,,nan,nan,nan,nan,-1.612,,1.0,,,0.8,,,,250.0,250.0,250.0,,250.0,E45/0034
f44_0139,1268954.4,4920903.4,,nan,nan,nan,27.0,,es,20132140,nan,nan,,nan,nan,nan,nan,-24.204,,1.0,,,0.42666666666666664,,,,16.0,16.0,16.0,,16.0,F44/0139
e44_0279,1233575.4,4932528.3,36.6,nan,nan,nan,39.5999984741211,39.6,es,20132148,nan,nan,268.4,nan,nan,nan,nan,-8.832,,1.0,,,0.51,,,,9.0,9.0,9.0,,9.0,E44/0279
d46_0192,1185212.2,4872196.7,,nan,nan,nan,6.5,,es,20132150,nan,nan,,nan,nan,nan,nan,-5.54,,1.0,,,0.495,,,,5.0,5.0,5.0,,5.0,D46/0192
d45_0164,1190870.6,4893763.9,,nan,nan,nan,23.5,,es,20132151,nan,nan,,nan,nan,nan,nan,-18.412,,1.0,,,0.5,,,,7.0,7.0,7.0,,7.0,D45/0164
e44_0007,1244869.5,4919020.3,,,,,9.30000019073486,,,,,,,,,,,-4.119,,1.0,,,0.8,,,,2.0,2.0,2.0,,2.0,
e45_0055,1235949.6,4881333.4,,,,,7.0,,,,,,,,,,,-3.022,,1.0,,,0.8,,,,1.5,1.5,1.5,,1.5,
e44_0377,1256237.0,4913154.9,,nan,nan,nan,7.69999980926514,,es,20132141,nan,nan,162.0,nan,nan,nan,nan,-6.014,,1.0,,,0.75,,,,3.0,3.0,3.0,,3.0,E44/0377
e46_0156,1226927.6,4864077.4,,nan,nan,nan,6.5,,es,20132154,nan,nan,26.0,nan,nan,nan,nan,-3.098,,1.0,,,0.525,,,,12.0,12.0,12.0,,12.0,E46/0156
e44_0232,1240204.9,4932747.6,21.0,nan,nan,nan,10.0,25.7,es,nan,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.8,,,,1.0,1.0,1.0,,1.0,E44/0232
f46_0195,1273876.0,4865673.1,,nan,nan,nan,,,es,SRC-9091501,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.61,,,,85.0,85.0,85.0,,85.0,F46/0195
e46_0954,1228165.9,4872951.4,,nan,nan,nan,31.0,,es,Clarke  ,nan,nan,,nan,nan,nan,nan,,,1.0,,,0.8,,,,240.0,240.0,240.0,,240.0,E46/0954
collville,1610879.9096875133,6143752.397847195,48.0,Semi-confined,nan,nan,55.0,55.0,nrc,nan,nan,Alpuri Sand,,104890,nan,nan,nan,,,1.0,,,0.7299270072992701,,1.0,55.0,55.0,55.0,55.0,,55.0,Collville
loc204052,1702749.1201064987,6041678.254629318,27.0,confined,nan,nan,61.53,61.53,nrc,nan,nan,"basalt, Whatatiri",,106740,nan,nan,nan,,,1.0,,,0.3333333333333333,0.6666666666666666,0.4,40.0,22.0,22.0,22.0,,22.0,"Tanekaha, Hikurangi"
loc207244,1708602.076523186,6031917.256518245,12.0,semi confined,nan,nan,76.0,76.0,nrc,nan,nan,basalt,,108590,nan,nan,nan,,,1.0,,,0.3333333333333333,0.6666666666666666,0.4,60.0,30.0,30.0,30.0,,30.0,Finlayson - Maungakaramea
loc205157,1713495.0910684597,6049489.223584671,9.0,semi confined,nan,nan,18.0,18.0,nrc,nan,nan,basalt,,106739,nan,nan,nan,,,1.0,,,0.3333333333333333,0.6666666666666666,0.3,62.0,25.599999999999998,25.599999999999998,25.599999999999998,,25.599999999999998,Wise - Three mile bush
loc205823,1736601.0374686157,6063155.171830598,7.7,unconfined,nan,nan,8.7,8.7,nrc,nan,nan,"Sand, Matapouri",,Smith - Matapouri,nan,nan,nan,,,1.0,,,0.42016806722689076,,1.0,60.0,60.0,60.0,60.0,,60.0,Smith - Matapouri
loc201355,1642409.5670489187,6127449.619955561,6.5,Unconfined,nan,nan,8.5,8.5,nrc,nan,nan,Sand,,101759,nan,nan,nan,,,1.0,,,0.25,0.9090909090909091,0.3,50.0,18.5,18.5,18.5,,18.5,Taipa School
hideaway_mangawhai,1742590.0811856545,6002156.518217677,28.0,Semi-confined,nan,nan,38.0,38.0,nrc,nan,nan,Sandstone,,103192,nan,nan,nan,,,1.0,,,,,1.0,150.0,150.0,150.0,150.0,,150.0,Hideaway_Mangawhai
harris_ruawai,1695830.1329456447,6001423.471699934,33.5,Semi-confined,nan,nan,39.5,39.5,nrc,nan,nan,Sand,,105206,nan,nan,nan,,,1.0,,,,,1.0,150.0,150.0,150.0,150.0,,150.0,Harris_Ruawai
loc201563,1623213.81701256,6123716.600925245,29.95,Semi-confined,nan,nan,32.95,32.95,nrc,nan,nan,Sand,,106737,nan,nan,nan,,,1.0,,,,,1.0,200.0,200.0,200.0,200.0,,200.0,Vinac
loc205774,1705626.1144890487,6053520.231088538,11.0,Semi-confined,nan,nan,39.3,39.3,nrc,nan,nan,Basalt,,106741,nan,nan,nan,,,1.0,,,0.9090909090909091,,1.0,18.0,18.0,18.0,18.0,,18.0,Osbaldiston
loc201574,1646712.5097153087,6127656.628542789,25.0,Confined,nan,nan,45.0,45.0,nrc,nan,nan,Basalt,,107034,nan,nan,nan,,,1.0,,,,,1.0,215.0,215.0,215.0,215.0,,215.0,Youth Camp
loc209159,1732766.03014958,6069584.1564190425,18.0,Semi-confined,nan,nan,23.0,23.0,nrc,nan,nan,Greywacke,,108260,nan,nan,nan,,,1.0,,,,,1.0,230.0,230.0,230.0,230.0,,230.0,Whananaki North
loc209252,1737706.0717272786,6046864.244550206,5.4,Semi-confined,nan,nan,6.4,6.4,nrc,nan,nan,Sand,,108263,nan,nan,nan,,,1.0,,,0.4166666666666667,0.9090909090909091,0.5,40.0,21.5,21.5,21.5,,21.5,Patua North
loc210464,1722057.0429798025,6082847.086079387,8.2,Semi-confined,nan,nan,9.2,9.2,nrc,nan,nan,Sand,,108361,nan,nan,nan,2.54,,1.0,,,0.06666666666666667,,1.0,12.5,12.5,12.5,12.5,,12.5,Oakura
williams,1702359.1053453404,6096767.940742686,,Unknown,nan,nan,,,nrc,nan,nan,Greywacke,,102368,nan,nan,nan,,,1.0,,,,,1.0,215.0,215.0,215.0,215.0,,215.0,Williams
tapeka point,1701972.0984180528,6098928.921777418,12.0,Semi-confined,nan,nan,35.0,35.0,nrc,nan,nan,Greywacke,,108335,nan,nan,nan,,,1.0,,,0.45454545454545453,,1.0,55.0,55.0,55.0,55.0,,55.0,Tapeka Point
loc209210,1701969.104190626,6097514.934164111,11.5,Semi-confined,nan,nan,33.5,33.5,nrc,nan,nan,Greywacke,,108360,nan,nan,nan,,,1.0,,,0.7692307692307692,,1.0,166.0,166.0,166.0,166.0,,166.0,Phillips
loc200135,1679196.1411011857,6124213.693976332,8.2,Semi-confined,nan,nan,11.2,11.2,nrc,nan,nan,Greywacke,,108341,nan,nan,nan,3.3,,1.0,,,0.9090909090909091,,1.0,12.0,12.0,12.0,12.0,,12.0,Te Ngaire Bay
tauranga bay,1671859.2117484417,6125891.66766768,3.0,Unconfined,nan,nan,8.0,8.0,nrc,nan,nan,Sand,,108326,nan,nan,nan,,,1.0,,,0.6993006993006994,,1.0,3.0,3.0,3.0,3.0,,3.0,Tauranga Bay
loc201387,1643702.549130489,6127888.619110109,4.6,Semi-confined,nan,nan,27.4,27.4,nrc,nan,nan,Basalt,,106694,nan,nan,nan,,,1.0,,,0.2898550724637681,,1.0,22.0,22.0,22.0,22.0,,22.0,Croquet Club_Cable Bay
loc205864,1738670.050950462,6055403.203341509,4.5,Semi-confined,nan,nan,12.5,12.5,nrc,nan,nan,Greywacke,,106695,nan,nan,nan,,,1.0,,,0.3333333333333333,0.9090909090909091,0.7,100.0,73.0,73.0,73.0,,73.0,Whangaumu Bay
loc203243,1683005.027121883,6104172.0921244025,35.0,Semi-Confined,nan,nan,57.0,57.0,nrc,nan,nan,Basalt,,109049,nan,nan,nan,,,1.0,,,,,1.0,220.0,220.0,220.0,220.0,,220.0,Waipapa GW@ Hop
loc209330,1615318.5530388644,6123074.442211643,50.0,Semi-Confined,nan,nan,56.0,56.0,nrc,nan,nan,Sands/shell,,109993,nan,nan,nan,,,1.0,,,,,1.0,240.0,240.0,240.0,240.0,,240.0,Waipapakauri GW
loc208419,1691999.621549355,6000172.686668195,62.4,Semi-Confined,nan,nan,68.0,68.4,nrc,nan,nan,Alluvium,,102110,nan,nan,nan,,,1.0,,,,,1.0,260.0,260.0,260.0,260.0,,260.0,KDC Ruawai
loc200250,1611410.9840650086,6146928.48991261,76.3,Confined?,nan,nan,79.0,79.3,nrc,nan,nan,Aupouri shell bed,,106736,nan,nan,nan,,,1.0,,,,,1.0,250.0,250.0,250.0,250.0,,250.0,Houhora
spain rd,1620465.6196260138,6122037.58380109,27.0,Confined?,nan,nan,30.0,30.0,nrc,nan,nan,Alluvium,,300483,nan,nan,nan,,,1.0,,,,,1.0,260.0,260.0,260.0,260.0,,260.0,Spain Rd
kauri springs no1,1728900.7461601296,6000173.580617102,,nan,nan,nan,0.0,,nrc,nan,nan,nan,,Kaiwaka,nan,nan,nan,,,1.0,,,0.2857142857142857,0.9090909090909091,0.45,65.0,31.45,31.45,31.45,,31.45,Kauri Springs No.1
"coopers beach, mangonui",1646723.0424428438,6127789.021685066,15.0,Semi confined fracturered,nan,nan,40.0,40.0,nrc,nan,nan,Basult,,301891,nan,nan,nan,,,1.0,,,,,1.0,250.0,250.0,250.0,250.0,,250.0,"Coopers Beach, Mangonui"
nrc golf club,1742715.9601347516,6003863.018122105,26.0,confined,nan,nan,59.5,59.5,nrc,nan,nan,interbanded sandstone/mubstone,,110048  ,nan,nan,nan,,,1.0,,,,,1.0,250.0,250.0,250.0,250.0,,250.0,NRC Golf Club    
brown,1703727.0263323728,6043786.9597322745,,Unconfined,nan,nan,20.0,,nrc,nan,nan,Basalt,,109244,nan,nan,nan,,,1.0,,,0.8,,1.0,14.0,14.0,14.0,14.0,,14.0,Brown
ogle drive,1617700.1570404463,6127676.668476127,30.0,Semi Confined,nan,nan,33.0,33.0,nrc,nan,nan,nan,,305969,nan,nan,nan,,,1.0,,,0.2857142857142857,0.9090909090909091,0.55,45.0,27.000000000000004,27.000000000000004,27.000000000000004,,27.000000000000004,Ogle Drive
kai iwi 6,1659694.0,6036653.0,,nan,nan,nan,,,nrc,nan,nan,nan,,310785,nan,nan,nan,,,1.0,,,0.8,,1.0,90.0,90.0,90.0,90.0,,90.0,Kai Iwi 6
taupo bay,1664972.0,6127237.0,,nan,nan,nan,,,nrc,nan,nan,nan,,108333,nan,nan,nan,4.36,,1.0,,,0.7692307692307692,,1.0,5.0,5.0,5.0,5.0,,5.0,Taupo Bay
bland bay,1722988.0,6087724.0,,nan,nan,nan,,,nrc,nan,nan,nan,,309509,nan,nan,nan,3.63,,1.0,,,0.7692307692307692,,1.0,5.0,5.0,5.0,5.0,,5.0,Bland Bay
northern wairroa g at 819 baylys coast road golgf club,1668253.0,6021312.0,,nan,nan,nan,123.129,,nrc,nan,nan,nan,,317270,nan,nan,nan,57.0,,1.0,,,0.8,,1.0,250.0,250.0,250.0,250.0,,250.0,Northern Wairroa G at 819 Baylys Coast Road (Golgf Club)
gw ruakaka at 147 port marsden highway,1729151.0,6028645.0,,nan,nan,nan,12.15,,nrc,nan,nan,nan,,317272,nan,nan,nan,3.34,,1.0,,,0.8,,1.0,9.0,9.0,9.0,9.0,,9.0,GW Ruakaka at 147 Port Marsden Highway
gw mangawhai at riverside holiday park new bore,1742635.0,6000381.0,,nan,nan,nan,24.36,,nrc,nan,nan,nan,,317276,nan,nan,nan,14.42,,1.0,,,0.8,,1.0,250.0,250.0,250.0,250.0,,250.0,GW Mangawhai at Riverside Holiday Park new bore
gw okaihau at fndc water supply bore,1671046.0,6091121.0,,nan,nan,nan,22.27,,nrc,nan,nan,nan,,317280,nan,nan,nan,7.2,,1.0,,,0.5882352941176471,,1.0,45.0,45.0,45.0,45.0,,45.0,GW Okaihau at FNDC Water supply bore
gw aupouri at 367 kimberly road bore,1604015.0,6153224.0,,nan,nan,nan,43.6,,nrc,nan,nan,nan,,317281,nan,nan,nan,11.64,,1.0,,,0.8,,1.0,250.0,250.0,250.0,250.0,,250.0,GW Aupouri at 367 Kimberly Road bore
beazley site65,1845479.0,5811339.0,,None,nan,nan,15.2,,wrc,nan,nan,nan,,64_5,nan,nan,nan,10.4,61.0,3.0,2004-04-01 12:00:00,2004-04-01 12:00:00,0.9,,,,14.0,16.5,15.166666666666666,1.2583057392117916,15.0,Beazley Site65
hahei development,1850266.0,5918785.0,,None,nan,nan,91.4,,wrc,nan,nan,nan,,60_20,nan,nan,nan,3.27,3.0,4.0,2005-08-05 12:00:00,2005-08-05 12:00:00,0.9,,,,55.0,350.0,220.0,128.12754062521714,237.5,Hahei Development
pulford d,1835216.0,5782910.0,,None,nan,nan,86.0,,wrc,nan,nan,nan,,67_512,nan,nan,nan,4.0,129.0,4.0,2012-06-21 12:00:00,2012-06-21 12:00:00,0.9,,,,24.0,51.0,32.5,12.609520212918493,27.5,Pulford D
67_83,1849477.0,5772624.0,,None,nan,nan,80.0,,wrc,nan,nan,nan,,67_83,nan,nan,nan,,272.0,2.0,2012-06-20 12:00:00,2012-06-20 12:00:00,0.9,,,,7.0,22.0,14.5,10.606601717798213,14.5,Goodman K & L (ex Burwell)
67_55,1849019.0,5777956.0,,None,nan,nan,127.0,,wrc,nan,nan,nan,,67_55,nan,nan,nan,59.0,260.0,4.0,2012-06-22 12:00:00,2012-06-22 12:00:00,0.9,,,,77.0,154.0,110.75,32.170120712653016,106.0,Berger B
64_12,1839325.0,5824778.0,9.5,None,nan,nan,11.5,11.5,wrc,nan,nan,nan,,64_12,nan,nan,nan,4.5,38.0,4.0,2004-03-09 12:00:00,2004-03-09 12:00:00,0.9,,,,7.0,14.5,9.5,3.391164991562634,8.25,MacLean D
